Item_Weight,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Age,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
15.0,55.0956,1,0,9.808617753052635,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.25,160.4894,0,1,11.125283830710753,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20.7,98.7042,0,1,9.606940436338927,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.85,53.3956,0,2,8.720257222573442,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6.575,145.7444,1,2,11.252962965582688,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.75,177.866,0,1,10.246965457093614,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17.25,185.2924,0,2,5.8955669384071125,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.6,143.5786,1,0,11.814981931066677,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.195,44.9428,0,2,4.715028425434994,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.7,181.2976,0,1,11.130341380876207,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.85,115.1808,0,2,9.936620170191341,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.0,113.7544,1,2,11.306165050844669,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.65,37.9532,0,0,3.606037708873983,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.0,46.8718,0,0,4.819462875795277,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,102.499,0,1,10.555641922726348,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.0,124.1388,0,1,8.94563953613048,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.925,43.8086,0,1,5.602153315077184,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.0,254.5014,0,1,12.752309651698882,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.18,58.5588,0,1,4.682621437473552,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12.8,96.541,0,1,9.528830861347936,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19.2,89.7488,0,1,9.898813924400793,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.5,159.4262,0,2,10.70673821135241,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.19,196.811,0,1,11.791683731628803,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.3,61.0536,2,0,9.133379216053536,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19.6,88.8514,2,0,9.959143773832995,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17.75,248.275,0,1,7.940183056552668,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.35,119.1124,1,2,11.736474137406685,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14.35,109.8228,2,0,9.923426193790261,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6.365,63.2536,0,1,8.442060965543407,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15.85,143.9102,1,0,11.112254008306058,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16.5,184.7924,1,0,12.424529412987523,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.75,238.6906,2,0,12.285288329596833,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.15,211.9928,1,2,6.919036767715368,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.59,121.5098,2,0,6.823350978172214,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12.6,255.6356,0,2,10.815334392684711,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.75,149.8734,0,2,6.232050624721262,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.7,83.9908,1,0,10.262701805909474,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19.7,47.7402,1,0,9.743127843532172,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.6,59.2588,1,0,8.738080576080668,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.325,92.7146,2,0,9.789175433415323,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18.85,175.837,0,2,5.811468633733003,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1,130.531,1,2,7.718678156564367,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17.35,164.121,1,0,13.621140723897044,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.51,172.9422,2,0,8.748227381381557,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20.35,170.2106,0,2,4.677169126055191,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.35,257.2672,0,1,9.845312387168457,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.85,96.9094,1,0,8.658493977150512,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18.25,258.4962,1,0,10.874413002895192,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17.6,160.492,2,0,8.550539268972935,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10.895,106.428,0,2,8.955246461018154,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11.85,99.6726,0,0,4.8697575139067055,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0,35.919,1,0,6.7662484231950515,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.1,88.6198,1,0,8.248358559338023,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15.15,131.7284,0,1,8.361331596218001,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17.25,91.612,0,0,3.897997425547488,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.6,237.059,1,0,10.859904770390195,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14.6,179.6976,0,2,11.686455431814558,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.1,76.467,0,1,9.413060286413033,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10.5,119.2098,0,1,8.64419420193548,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12.6,186.9556,0,1,11.987915089196976,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18.7,153.6682,0,2,11.57369765103482,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.985,127.1678,1,0,11.626809500464056,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12.1,221.4114,0,2,12.949552423035568,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.0,196.0426,1,2,10.544186471938342,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.2,181.695,0,1,10.535165345763033,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.78,146.3102,0,1,10.045319384409416,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.17,130.9968,0,1,10.262701805909474,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20.85,88.1514,0,2,9.285059900136979,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.75,215.7218,1,2,12.281845947172386,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7.5,123.4072,2,0,11.244508796804881,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.395,230.5352,0,1,12.53948408894322,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.8,223.5404,0,2,9.475565617797159,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11.65,170.4422,2,0,6.518226429753307,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.2,258.0646,0,1,13.367285719667395,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11.35,103.0016,0,1,9.959143773832995,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.71,186.5924,0,0,6.658140454670828,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.31,177.3028,0,1,9.702539819730971,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.0,188.8214,0,0,4.814365607238229,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.5,121.7072,0,1,5.882810522495784,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.525,84.6882,0,2,6.818823706131949,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17.5,122.0098,0,2,5.853870168840982,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.7,77.0354,1,0,10.240830509919348,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6.985,182.8608,1,2,12.078212498391503,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11.3,192.2478,0,1,8.703630510875321,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.115,189.053,0,0,7.818934887674376,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.5,194.2452,0,0,7.381172138716884,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.7,134.2942,0,1,8.373977950189182,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,143.2154,0,2,9.316899097702628,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.1,198.7768,1,0,11.21054291045019,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.72,39.0164,1,0,8.043418479256152,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16.85,90.6488,0,1,6.9277821387821445,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16.7,107.628,0,2,4.995145359038828,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.85,157.563,0,0,5.605734111013886,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.2,197.211,0,1,11.199167413097243,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.0,119.1756,1,2,9.308141235220255,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21.1,64.9168,0,1,6.945196011361361,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15.2,110.7912,0,0,4.087486126932147,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.695,37.7506,1,0,7.42046946590219,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.06,213.256,1,2,12.626266015549769,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11.5,191.253,2,0,11.083899774485264,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.15,66.8142,0,1,10.294006682808122,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.5,57.2562,0,1,7.345191871386413,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.1,221.8456,0,2,7.022325220062677,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.3,98.2384,1,2,10.01863272729667,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.15,196.411,1,2,10.759402458922015,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20.7,107.3912,1,0,11.107177214292626,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.365,190.1188,0,2,9.636358468172254,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.85,53.0666,1,2,6.5005537676901515,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.6,42.277,0,1,6.834638598848215,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19.0,189.6214,1,2,10.848418874026795,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18.25,212.9218,1,2,11.899710572172019,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.85,63.5194,1,2,6.665316470802946,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.85,251.704,0,1,11.608513931971189,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.2,106.7622,1,0,11.004484016125868,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19.6,163.7526,1,0,11.000032663520086,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15.7,60.5536,0,1,6.413077400885249,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.3,151.3708,0,2,11.6761332209057,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.395,59.022,1,0,8.745693254601276,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10.5,143.7154,0,1,11.174904555496136,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.35,224.8088,0,2,9.798907844599022,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14.1,198.9084,2,0,12.686195184389417,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.6,188.753,0,2,14.590648417756668,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.1,166.4842,0,1,8.645496463371273,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12.35,32.8558,1,0,7.1769509563822735,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20.5,38.9822,1,2,7.90024834045728,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15.1,134.4942,1,2,9.951649117973568,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6.69,176.937,0,1,12.247297626643297,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9.0,121.044,1,0,10.325090987747393,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.905,250.7408,2,0,13.430056555302249,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18.0,118.5124,0,2,8.600960308243492,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.84,50.835,0,1,6.812019618891301,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.15,144.676,0,1,11.9988347097826,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15.2,175.8054,0,0,8.061859718989355,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.85,197.2768,0,2,13.929798445405831,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8.88,231.601,1,0,13.57815838128792,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.325,91.3146,0,2,9.217243460623814,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.88,148.4392,0,1,9.90640213354134,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.695,174.7712,0,1,11.405396704791512,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,106.0938,1,0,10.802963393173641,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20.25,179.5976,0,2,10.500554156926935,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.05,257.0646,0,1,15.232111210645563,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.65,112.186,0,1,7.987494396450635,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19.35,222.6088,0,1,9.458710134422372,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.235,115.8834,0,1,8.753290502737634,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.15,209.9928,0,1,13.070471806082393,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.615,94.1436,2,0,8.993435729207704,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.765,105.0306,0,2,9.910191157582044,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.3,87.254,0,2,8.414427128203505,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.15,89.4856,0,1,8.45305563412104,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.84,109.5228,0,1,9.244063952738015,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.26,122.573,0,1,7.254375486034436,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.1,108.9228,1,0,8.185318136094741,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.695,185.1898,0,1,10.603602623665205,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18.85,194.6136,0,2,10.726459649538752,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18.25,140.9154,1,2,13.850988618618558,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.43,44.4744,1,0,7.343286750834528,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.32,101.7674,2,0,8.219177737291426,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8.115,157.3972,0,1,9.58345853863882,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.1,139.8496,0,2,8.808539283904661,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.42,215.9192,0,1,9.692579975311332,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.0,216.2534,0,1,12.304752783191226,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.18,57.3588,1,0,5.764983222554704,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20.35,191.4188,1,0,12.038676257075599,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.35,36.719,0,1,6.7662484231950515,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.6,177.0344,2,0,6.585366527389302,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.3,124.4388,2,0,9.163049363202166,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19.6,42.877,1,2,6.977575139138957,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.3,247.8118,0,1,10.094575555218732,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.15,124.8704,1,0,9.96288617188844,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.3,215.5218,0,1,12.094299725513052,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.235,184.495,0,1,11.897856697768745,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15.2,228.5352,0,2,9.525716807517227,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16.5,110.9912,1,0,8.614115001969298,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.0,37.019,0,1,7.009607421128642,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.0,150.9024,0,1,12.390903956437041,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.35,190.8504,0,1,11.707036269990725,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17.5,35.0558,0,2,2.8792156222425564,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.1,193.382,0,1,12.258838986894396,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.3,87.854,0,0,5.300569330218101,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.35,118.7124,0,1,10.589024232895344,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.88,152.5682,0,1,8.734268426595731,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.85,176.437,0,0,6.563164292010006,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1,140.1496,1,0,7.556997362449319,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.25,148.6418,0,1,10.6390431639743,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16.5,93.612,1,2,9.119609122997398,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13.6,156.7946,0,2,11.693539630472142,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.8,42.9112,1,0,7.455610473112034,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20.35,119.5466,0,0,4.182106778752165,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.275,145.076,0,1,9.165322414801352,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.7,109.2912,0,1,10.331969034720005,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.09,109.1886,1,0,12.239203549607746,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18.6,47.106,0,2,4.402191446960767,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.15,196.811,1,0,12.487286984468131,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19.0,130.8626,1,0,9.101173191950659,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.5,234.5616,1,0,14.11514473337682,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.5,37.119,1,0,7.544497081973207,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6.96,89.9146,0,2,8.547866250693405,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.35,62.5168,1,0,6.240421424039033,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17.1,114.586,0,1,9.119609122997398,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.195,142.2838,0,1,9.290567599189147,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.35,82.9908,0,2,6.46486820894149,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.78,162.8552,1,2,11.639836751772037,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.385,108.2596,0,1,8.361331596218001,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10.195,184.9924,1,0,11.203436383218827,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.3,248.5092,0,1,13.910944639908562,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.65,188.024,0,0,7.2739203979226925,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.195,59.0246,0,1,9.558811701047459,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9.17,141.747,1,2,11.050971621027735,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.6,53.2982,0,1,7.246523006165924,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14.85,188.7214,0,1,12.000652393769034,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.35,120.5098,0,1,9.487113305315113,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18.7,52.2324,0,1,6.322724677148981,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.46,187.624,0,1,11.608513931971189,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.785,120.9414,0,1,9.70452892831674,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.6,210.8612,0,1,11.410850788908135,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.76,127.3336,1,0,10.682165303684608,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.3,58.7562,0,1,6.789224022677927,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.6,103.1964,2,0,7.246523006165924,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.8,105.5622,0,2,4.985758900720887,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.155,76.2354,1,0,8.551875047259934,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17.75,223.8404,1,0,14.362271783951488,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7.97,171.2422,0,1,11.157703539259442,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.85,167.6132,1,0,9.010025187794893,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.1,191.5846,0,1,9.926256920462317,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.6,164.6184,1,2,11.01337413870445,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
